customer_id	first_name	last_name	loyalty_tier	total_orders	total_units	lifetime_value_inr	customer_aov_inr
C00428	Lipika	Ramanathan	Silver	14	76	216062.50	15433.04
C00429	Orinder	Mishra	Bronze	12	52	199410.00	16617.50
C00430	William	Mody	Bronze	7	50	124342.50	17763.21
C00431	Lohit	Vaidya	Silver	8	43	139535.00	17441.88
C00432	Leela	Sampath	Gold	12	68	193962.50	16163.54
C00433	Oscar	Ganesan	Silver	9	55	199712.50	22190.28
C00434	Divya	Seshadri	Bronze	12	63	192627.50	16052.29
C00435	Laban	Hayer	Bronze	10	55	208995.00	20899.50
C00436	Nilima	Swamy	Bronze	12	58	178792.50	14899.38
C00437	Fitan	Balasubramanian	Silver	8	42	135952.50	16994.06
C00438	Umang	Yogi	Bronze	14	40	118197.50	8442.68
C00439	Warhi	Vaidya	Silver	14	59	189632.50	13545.18
C00440	Jeevika	Barman	Bronze	10	49	168782.50	16878.25
C00441	Yug	Mishra	Bronze	12	46	161555.00	13462.92
C00442	Gagan	Sarna	Gold	11	44	153320.00	13938.18
C00443	Indali	Sangha	Silver	11	62	225985.00	20544.09
C00444	Daniel	Panchal	Bronze	13	56	176412.50	13570.19
C00445	Amara	Varkey	Bronze	11	74	221657.50	20150.68
C00446	Aradhana	Date	Silver	9	52	174135.00	19348.33
C00447	Ekanta	Kota	Silver	5	23	62615.00	12523.00
C00448	Amruta	Sachdeva	Gold	15	76	298895.00	19926.33
C00449	Girik	Rau	Bronze	16	91	332765.00	20797.81
C00450	Aarnav	Chander	Bronze	12	49	131230.00	10935.83
C00451	Mitali	Kamdar	Silver	4	14	40175.00	10043.75
C00452	Ekantika	Mander	Bronze	11	50	169267.50	15387.95
C00453	Chanakya	Batra	Bronze	14	76	242320.00	17308.57
C00454	Nakul	Sastry	Platinum	18	87	281712.50	15650.69
C00455	Kevin	Mittal	Bronze	12	56	161857.50	13488.13
C00456	Jalsa	Krishna	Silver	11	56	226420.00	20583.64
C00457	Meghana	Mody	Silver	11	59	148822.50	13529.32
C00458	Girish	Agarwal	Silver	9	36	122090.00	13565.56
C00459	Upkaar	Venkataraman	Bronze	11	66	207405.00	18855.00
C00460	Hemal	Dara	Silver	9	46	200132.50	22236.94
C00461	Veer	Rajagopal	Silver	6	34	92047.50	15341.25
C00462	Jhalak	Mistry	Bronze	8	38	144542.50	18067.81
C00463	Luke	Biswas	Platinum	7	33	144960.00	20708.57
C00464	Tanay	Doshi	Bronze	9	47	132837.50	14759.72
C00465	Harish	Dey	Silver	14	70	239285.00	17091.79
C00466	Divya	Dey	Bronze	8	38	120567.50	15070.94
C00467	Bhavani	Bala	Gold	7	27	89737.50	12819.64
C00468	Ranbir	Ramanathan	Bronze	9	49	147120.00	16346.67
C00469	Isaiah	Khosla	Silver	11	67	245147.50	22286.14
C00470	Jalsa	Nadig	Silver	2	12	32020.00	16010.00
C00471	Orinder	Sinha	Bronze	3	15	57057.50	19019.17
C00472	Adweta	Kale	Bronze	12	53	158272.50	13189.38
C00473	Bhavini	Thaker	Silver	4	13	41690.00	10422.50
C00474	Fitan	Yadav	Bronze	8	44	147547.50	18443.44
C00475	Farhan	Vaidya	Bronze	12	44	172420.00	14368.33
C00476	Mahika	Bhatti	Silver	10	49	158362.50	15836.25
C00477	Gabriel	Saraf	Silver	9	37	106615.00	11846.11
C00478	Parth	Dar	Bronze	11	53	169747.50	15431.59
C00479	Watika	Palan	Bronze	10	36	154872.50	15487.25
C00480	Amruta	Dalal	Gold	7	27	86915.00	12416.43
C00481	Devansh	Lall	Bronze	13	62	236042.50	18157.12
C00482	Jagvi	Bhakta	Bronze	9	59	214762.50	23862.50
C00483	Aadhya	Chauhan	Silver	8	39	112115.00	14014.38
C00484	Chaitanya	Arora	Bronze	11	45	137282.50	12480.23
C00485	Leela	Doctor	Bronze	7	39	132365.00	18909.29
C00486	Ekanta	Kothari	Bronze	5	21	69242.50	13848.50
C00487	Kashish	Dar	Silver	5	31	81117.50	16223.50
C00488	Chakradhar	Rattan	Bronze	8	35	111990.00	13998.75
C00489	Falak	Chadha	Silver	10	53	152510.00	15251.00
C00490	Bishakha	Modi	Platinum	6	24	68962.50	11493.75
C00491	Wakeeta	Hayre	Bronze	14	61	209770.00	14983.57
C00492	Arjun	Kaul	Bronze	5	20	49715.00	9943.00
C00493	Krisha	Mohanty	Silver	6	24	70670.00	11778.33
C00494	Vyanjana	Bhasin	Bronze	10	41	102520.00	10252.00
C00495	Vincent	Venkatesh	Bronze	8	52	166547.50	20818.44
C00496	Frado	Chandran	Bronze	16	69	223585.00	13974.06
C00497	David	Saran	Silver	8	30	73970.00	9246.25
C00498	Divya	Ramaswamy	Silver	14	72	323037.50	23074.11
C00499	Falan	Jain	Silver	14	74	197945.00	14138.93
C00500	Nitesh	Sengupta	Bronze	11	56	199737.50	18157.95
C00501	Ishita	Johal	Bronze	11	63	223237.50	20294.32
C00502	Jagdish	Chana	Bronze	10	41	144102.50	14410.25
C00503	Falak	Divan	Bronze	7	33	138835.00	19833.57
C00504	Yochana	Bawa	Bronze	14	64	217372.50	15526.61
C00505	Sneha	Krish	Bronze	13	71	242122.50	18624.81
C00506	Jairaj	Arora	Bronze	10	51	142117.50	14211.75
C00507	Nandini	Pradhan	Bronze	8	42	150975.00	18871.88
C00508	Dhruv	Hora	Platinum	8	33	94057.50	11757.19
C00509	Jason	Basak	Silver	10	51	178910.00	17891.00
C00510	Rachita	Rana	Bronze	8	45	143310.00	17913.75
C00511	Pooja	Gera	Silver	9	62	231070.00	25674.44
C00512	Sanaya	Dixit	Bronze	13	66	248052.50	19080.96
C00513	Nisha	Srinivas	Bronze	7	26	85185.00	12169.29
C00514	Laksh	Saini	Bronze	6	37	127767.50	21294.58
C00515	Jagrati	Srinivasan	Bronze	10	43	123417.50	12341.75
C00516	Ekanta	Rama	Silver	15	71	213007.50	14200.50
C00517	Theodore	Balan	Silver	15	74	208682.50	13912.17
C00518	Viraj	Dutta	Bronze	17	88	270287.50	15899.26
C00519	Daksh	Kanda	Silver	11	32	94600.00	8600.00
C00520	Warjas	Nadkarni	Silver	12	68	202677.50	16889.79
C00521	Lucky	Guha	Bronze	10	65	263050.00	26305.00
C00522	Baljiwan	Chana	Silver	9	36	129382.50	14375.83
C00523	Vanya	Acharya	Silver	9	69	258925.00	28769.44
C00524	Peter	Naik	Bronze	11	80	245162.50	22287.50
C00525	Lucky	Choudhry	Silver	7	34	163227.50	23318.21
C00526	Harrison	Nayar	Silver	7	44	127525.00	18217.86
C00527	Rajeshri	Sur	Bronze	9	38	116127.50	12903.06
C00528	Udant	Gill	Bronze	13	51	118390.00	9106.92
C00529	Chaitaly	Datta	Silver	8	28	118245.00	14780.63
C00530	Bachittar	Gopal	Bronze	8	56	138300.00	17287.50
C00531	Lohit	Narula	Bronze	10	61	197312.50	19731.25
C00532	Oliver	Chakrabarti	Bronze	9	44	164430.00	18270.00
C00533	Zaid	Bir	Gold	8	26	78192.50	9774.06
C00534	Libni	Sarma	Bronze	10	56	185357.50	18535.75
C00535	Kritika	Panchal	Silver	6	21	57135.00	9522.50
C00536	Umang	Gaba	Silver	7	23	59635.00	8519.29
C00537	Chaitaly	Bahri	Silver	9	53	135427.50	15047.50
C00538	Onkar	Prashad	Bronze	7	39	134965.00	19280.71
C00539	Vasudha	Balasubramanian	Silver	9	58	193235.00	21470.56
C00540	Naksh	Bera	Bronze	9	45	153677.50	17075.28
C00541	Nimrat	Zachariah	Silver	12	64	181175.00	15097.92
C00542	Chandran	Ramaswamy	Bronze	9	49	167227.50	18580.83
C00543	Aarush	Sane	Bronze	7	32	78247.50	11178.21
C00544	Gunbir	Bal	Platinum	15	76	245350.00	16356.67
C00545	Urvashi	D’Alia	Bronze	9	56	163395.00	18155.00
C00546	Alka	Chand	Bronze	12	60	152682.50	12723.54
C00547	Kala	Grover	Silver	11	51	177920.00	16174.55
C00548	Udyati	Lall	Silver	11	66	167867.50	15260.68
C00549	Gunbir	Chada	Silver	9	43	127925.00	14213.89
C00550	Darsh	Ram	Bronze	12	52	184525.00	15377.08
C00551	Warinder	Soni	Bronze	13	59	190942.50	14687.88
C00552	Zansi	Din	Bronze	17	77	231185.00	13599.12
C00553	Siddharth	Hans	Bronze	10	60	193000.00	19300.00
C00554	Radhika	Jaggi	Gold	9	58	154227.50	17136.39
C00555	Ekalinga	Chahal	Silver	8	51	185585.00	23198.13
C00556	Anya	Venkatesh	Bronze	11	63	209562.50	19051.14
C00557	Oni	Chowdhury	Bronze	6	30	109017.50	18169.58
C00558	Harish	Cherian	Silver	9	61	191062.50	21229.17
C00559	Aishani	Rajagopal	Bronze	10	41	132457.50	13245.75
C00560	Anya	Rau	Gold	11	57	223817.50	20347.05
C00561	Garima	Khanna	Silver	11	60	173775.00	15797.73
C00562	Anmol	Nazareth	Silver	5	26	77960.00	15592.00
C00563	Guneet	Kari	Bronze	9	46	173517.50	19279.72
C00564	Amruta	Saha	Bronze	11	61	211370.00	19215.45
C00565	Niharika	Sundaram	Silver	14	51	124840.00	8917.14
C00566	Deepa	Toor	Bronze	12	75	241110.00	20092.50
C00567	Ayush	Ghose	Bronze	11	49	152992.50	13908.41
C00568	Bachittar	Shan	Gold	5	23	72492.50	14498.50
C00569	Jyoti	Shetty	Gold	16	60	164125.00	10257.81
C00570	Wyatt	Pradhan	Platinum	4	21	63370.00	15842.50
C00571	Inaya	Padmanabhan	Bronze	8	40	112395.00	14049.38
C00572	Ayaan	Raju	Bronze	12	36	114717.50	9559.79
C00573	Umang	Jhaveri	Silver	4	14	35435.00	8858.75
C00574	Aditya	Som	Silver	5	31	132902.50	26580.50
C00575	Zayyan	Mody	Bronze	9	42	150540.00	16726.67
C00576	Zayyan	Kamdar	Gold	13	67	258452.50	19880.96
C00577	Mekhala	Chaudry	Bronze	15	71	196450.00	13096.67
C00578	Barkha	Misra	Gold	7	43	133282.50	19040.36
C00579	Aradhana	Nair	Bronze	10	48	153645.00	15364.50
C00580	Zansi	Khosla	Bronze	10	62	178777.50	17877.75
C00581	Logan	Bal	Silver	10	51	153780.00	15378.00
C00582	Nidhi	Rama	Bronze	8	35	138140.00	17267.50
C00583	Tristan	Warrior	Bronze	10	54	167927.50	16792.75
C00584	Onkar	Golla	Silver	13	65	210580.00	16198.46
C00585	Aarna	Goswami	Silver	16	78	272867.50	17054.22
C00586	Damyanti	Salvi	Silver	9	49	204962.50	22773.61
C00587	Ubika	Dalal	Silver	12	61	184787.50	15398.96
C00588	Ekavir	Sodhi	Bronze	14	64	199027.50	14216.25
C00589	Lakshmi	Wagle	Bronze	7	34	123985.00	17712.14
C00590	Sai	Oommen	Gold	11	52	174305.00	15845.91
C00591	Pranit	Buch	Platinum	9	43	135735.00	15081.67
C00592	Dhriti	Bhardwaj	Bronze	13	74	238952.50	18380.96
C00593	Om	Dutt	Silver	4	19	89327.50	22331.88
C00594	Radha	Sanghvi	Bronze	8	38	118380.00	14797.50
C00595	Aayush	Barad	Bronze	9	44	133097.50	14788.61
C00596	Rayaan	Badami	Bronze	17	95	286062.50	16827.21
C00597	Hemangini	Muni	Silver	9	46	184047.50	20449.72
C00598	Damini	Ganesh	Gold	11	50	176905.00	16082.27
C00599	Tamanna	Venkatesh	Silver	10	61	211820.00	21182.00
C00600	Jagrati	Guha	Bronze	8	38	95697.50	11962.19
C00601	Udarsh	Deep	Silver	11	50	145385.00	13216.82
C00602	Jatin	Peri	Silver	6	33	113920.00	18986.67
C00603	Chanakya	Bava	Bronze	16	94	301815.00	18863.44
C00604	Jack	Saha	Bronze	7	25	70055.00	10007.86
C00605	Zayyan	Som	Bronze	9	49	170602.50	18955.83
C00606	Osha	Chaudhuri	Bronze	11	49	116692.50	10608.41
C00607	Jacob	Mandal	Bronze	10	51	149585.00	14958.50
C00608	Ryan	Lall	Bronze	13	86	279287.50	21483.65
C00609	Naveen	Baral	Silver	9	32	88245.00	9805.00
C00610	Ganga	Keer	Gold	8	37	101422.50	12677.81
C00611	Wakeeta	Dixit	Silver	15	79	223617.50	14907.83
C00612	Harrison	Kunda	Platinum	13	57	158412.50	12185.58
C00613	Ucchal	Bedi	Silver	5	25	96102.50	19220.50
C00614	Jagvi	Munshi	Bronze	8	43	109287.50	13660.94
C00615	Aditya	Devi	Bronze	10	51	137067.50	13706.75
C00616	Amrita	Chander	Bronze	7	31	109975.00	15710.71
C00617	Mugdha	Shan	Bronze	12	49	163422.50	13618.54
C00618	Ojas	Chowdhury	Silver	12	71	208392.50	17366.04
C00619	Omaja	Subramanian	Platinum	9	38	124065.00	13785.00
C00620	Jagrati	Balakrishnan	Bronze	15	78	272785.00	18185.67
C00621	Nisha	Sastry	Bronze	4	19	44452.50	11113.13
C00622	Dipta	Arora	Bronze	4	21	101707.50	25426.88
C00623	Girish	Sant	Bronze	14	93	311382.50	22241.61
C00624	Lekha	Dixit	Bronze	10	45	121247.50	12124.75
C00625	Upasna	Tandon	Bronze	15	72	218435.00	14562.33
C00626	Wridesh	Narayanan	Silver	14	61	160965.00	11497.50
C00627	Kritika	Rau	Bronze	5	26	97755.00	19551.00
C00628	Sara	Chakrabarti	Bronze	8	35	130150.00	16268.75
C00629	Widisha	Badami	Silver	7	27	100795.00	14399.29
C00630	Aadi	Chand	Bronze	9	50	163572.50	18174.72
C00631	Tanmayi	Om	Bronze	6	28	73157.50	12192.92
C00632	Urvashi	Patla	Silver	11	54	180757.50	16432.50
C00633	Tristan	Agate	Silver	11	69	244317.50	22210.68
C00634	Kashvi	Cherian	Gold	10	45	107392.50	10739.25
C00635	Nimrat	Chhabra	Silver	13	62	204062.50	15697.12
C00636	Tanveer	Shankar	Bronze	11	51	164065.00	14915.00
C00637	Chakradhar	Dasgupta	Gold	12	74	251222.50	20935.21
C00638	Yamini	Desai	Gold	11	47	124975.00	11361.36
C00639	Chanakya	Sant	Silver	17	98	332002.50	19529.56
C00640	Oscar	Dave	Bronze	10	48	172602.50	17260.25
C00641	Leena	Sahota	Silver	11	48	146350.00	13304.55
C00642	Chaitaly	Sethi	Bronze	7	30	92772.50	13253.21
C00643	Yauvani	Mistry	Silver	15	66	232175.00	15478.33
C00644	Bina	Pai	Silver	8	30	74872.50	9359.06
C00645	Ekantika	D’Alia	Silver	8	33	106092.50	13261.56
C00646	Omisha	Walla	Silver	13	62	297862.50	22912.50
C00647	Aryan	Raj	Bronze	8	39	129930.00	16241.25
C00648	Amara	Dyal	Bronze	8	36	116435.00	14554.38
C00649	Chakrika	Jani	Gold	10	54	188602.50	18860.25
C00650	Udarsh	Ramachandran	Silver	10	40	88090.00	8809.00
C00651	Champak	Raj	Bronze	11	69	251150.00	22831.82
C00652	Dhriti	Bhagat	Silver	10	54	156575.00	15657.50
C00653	Saanvi	Kar	Bronze	10	48	155860.00	15586.00
C00654	Peter	Borde	Bronze	11	39	78945.00	7176.82
C00655	Krishna	Baria	Silver	9	40	122562.50	13618.06
C00656	Kalpit	Dyal	Bronze	11	37	129947.50	11813.41
C00657	Mohammed	Baral	Silver	10	47	158292.50	15829.25
C00658	Charvi	Swaminathan	Platinum	9	51	155832.50	17314.72
C00659	Qarin	Verma	Bronze	9	30	100305.00	11145.00
C00660	Netra	Chanda	Platinum	7	24	83807.50	11972.50
C00661	Jalsa	Memon	Gold	9	35	163552.50	18172.50
C00662	Hiral	Sehgal	Bronze	12	52	222260.00	18521.67
C00663	Ekani	Raj	Silver	8	33	86045.00	10755.63
C00664	Barkha	Bakshi	Silver	10	52	180350.00	18035.00
C00665	Caleb	Minhas	Gold	11	52	172305.00	15664.09
C00666	Gopal	Ganesh	Bronze	9	30	139757.50	15528.61
C00667	Tanay	Samra	Bronze	8	33	111542.50	13942.81
C00668	Ekbal	Dube	Gold	6	31	112232.50	18705.42
C00669	Gagan	Borah	Bronze	12	79	283937.50	23661.46
C00670	Ekavir	Kari	Bronze	12	57	132142.50	11011.88
C00671	Nidhi	Sant	Bronze	8	43	126940.00	15867.50
C00672	Abeer	Bhatnagar	Silver	13	70	187952.50	14457.88
C00673	Hitesh	Mann	Silver	8	38	125347.50	15668.44
C00674	Megha	Balasubramanian	Bronze	14	73	307337.50	21952.68
C00675	Laban	Raman	Silver	7	31	100620.00	14374.29
C00676	Lohit	Dasgupta	Silver	10	54	171680.00	17168.00
C00677	Frederick	Mody	Bronze	15	76	229237.50	15282.50
C00678	Yauvani	Dhar	Bronze	14	62	178180.00	12727.14
C00679	Zayyan	Hari	Silver	6	35	144752.50	24125.42
C00680	Triya	Bora	Bronze	8	49	143980.00	17997.50
C00681	Vidhi	Narayanan	Bronze	16	78	294195.00	18387.19
C00682	Ekaraj	Hari	Bronze	9	49	178087.50	19787.50
C00683	Damini	Dua	Bronze	13	73	221645.00	17049.62
C00684	Dhriti	Koshy	Gold	14	66	253922.50	18137.32
C00685	Krish	Narula	Bronze	12	79	250462.50	20871.88
C00686	Dalaja	Sur	Bronze	7	33	108592.50	15513.21
C00687	Logan	Yohannan	Silver	11	59	166540.00	15140.00
C00688	Faqid	Bahl	Silver	8	42	144982.50	18122.81
C00689	Abha	Zacharia	Gold	12	61	183325.00	15277.08
C00690	Udant	Mannan	Gold	4	14	52527.50	13131.88
C00691	Gautam	Ranganathan	Bronze	10	37	130870.00	13087.00
C00692	Noah	Varkey	Silver	9	23	81767.50	9085.28
C00693	Madhav	Sule	Silver	10	43	111445.00	11144.50
C00694	Dev	Lalla	Bronze	8	43	138590.00	17323.75
C00695	Jalsa	Rama	Gold	19	105	320007.50	16842.50
C00696	Ekiya	Chauhan	Silver	3	9	36837.50	12279.17
C00697	Owen	Puri	Silver	10	51	171635.00	17163.50
C00698	Faras	Varughese	Bronze	5	21	72140.00	14428.00
C00699	Ira	Pai	Bronze	11	59	196895.00	17899.55
C00700	Yachana	Dewan	Platinum	6	23	63997.50	10666.25
C00701	Yoshita	Mand	Silver	7	32	98185.00	14026.43
C00702	Janaki	Dani	Silver	8	27	82982.50	10372.81
C00703	Ishaan	Subramaniam	Bronze	12	63	234252.50	19521.04
C00704	Neel	Roy	Gold	11	66	196467.50	17860.68
C00705	Naveen	Desai	Gold	10	45	147810.00	14781.00
C00706	Aarna	Gole	Bronze	9	40	130115.00	14457.22
C00707	Bhanumati	Chada	Bronze	15	93	270690.00	18046.00
C00708	Onkar	Kanda	Bronze	10	46	150660.00	15066.00
C00709	Qabil	Vaidya	Gold	12	55	170407.50	14200.63
C00710	Ekapad	Karpe	Silver	10	53	184975.00	18497.50
C00711	Amol	Jain	Silver	13	59	192845.00	14834.23
C00712	Peter	Soni	Gold	8	38	114587.50	14323.44
C00713	Girik	Subramaniam	Bronze	7	38	82807.50	11829.64
C00714	Osha	Prabhakar	Bronze	7	36	118267.50	16895.36
C00715	Vasatika	Raj	Bronze	10	47	194112.50	19411.25
C00716	Vansha	Kaul	Bronze	13	55	179652.50	13819.42
C00717	Ranbir	Ahluwalia	Bronze	7	46	133682.50	19097.50
C00718	Abhimanyu	Prashad	Silver	16	92	341520.00	21345.00
C00719	Hredhaan	Dubey	Bronze	11	52	173342.50	15758.41
C00720	Pallavi	Pau	Bronze	13	81	272117.50	20932.12
C00721	Vasudha	Gola	Gold	7	36	117457.50	16779.64
C00722	Hemangini	Rao	Gold	10	55	139282.50	13928.25
C00723	Neel	Chaudhry	Bronze	9	32	94417.50	10490.83
C00724	Charles	Dyal	Bronze	10	40	88505.00	8850.50
C00725	Maanav	Sinha	Silver	14	52	151112.50	10793.75
C00726	Tristan	Prabhakar	Platinum	12	67	241732.50	20144.38
C00727	Bhavini	Bhandari	Platinum	9	48	154607.50	17178.61
C00728	Saksham	Vasa	Bronze	7	32	94222.50	13460.36
C00729	Zaitra	Kata	Silver	12	62	159655.00	13304.58
C00730	Aadi	Dugar	Bronze	12	57	217025.00	18085.42
C00731	Megha	Ravi	Platinum	15	72	224370.00	14958.00
C00732	Ekapad	Chana	Silver	13	68	234497.50	18038.27
C00733	Robert	Sha	Gold	8	33	109800.00	13725.00
C00734	Niharika	Toor	Bronze	10	47	139377.50	13937.75
C00735	Harini	Dada	Gold	15	77	244012.50	16267.50
C00736	Veda	Kohli	Gold	13	40	167597.50	12892.12
C00737	Vasatika	Dada	Bronze	7	42	135755.00	19393.57
C00738	Victor	Mutti	Silver	13	63	221640.00	17049.23
C00739	Aditya	Lall	Silver	16	89	240885.00	15055.31
C00740	Hema	Borra	Bronze	12	53	189237.50	15769.79
C00741	Tejas	Luthra	Platinum	10	39	120890.00	12089.00
C00742	Ryan	Keer	Silver	8	33	89895.00	11236.88
C00743	Samaksh	Krish	Bronze	11	54	168097.50	15281.59
C00744	Waida	Ahuja	Silver	8	38	125645.00	15705.63
C00745	Divya	Tailor	Silver	6	32	81002.50	13500.42
C00746	Mitali	Kapadia	Bronze	10	52	220902.50	22090.25
C00747	Vanya	Zachariah	Silver	7	36	105707.50	15101.07
C00748	Owen	Shankar	Silver	8	41	153825.00	19228.13
C00749	Abhiram	Arora	Bronze	11	58	155607.50	14146.14
C00750	Janaki	Lad	Bronze	3	13	54372.50	18124.17
C00751	Urishilla	Oza	Silver	10	53	149682.50	14968.25
C00752	Oni	Pradhan	Gold	6	27	87050.00	14508.33
C00753	Karan	Karnik	Gold	11	49	176162.50	16014.77
C00754	Rachana	Raj	Bronze	4	24	88077.50	22019.38
C00755	Aditya	Goda	Bronze	8	46	130787.50	16348.44
C00756	Zansi	Walla	Bronze	13	61	245047.50	18849.81
C00757	Champak	Rao	Silver	5	24	66985.00	13397.00
C00758	Aachal	Soni	Bronze	11	41	118915.00	10810.45
C00759	Jalsa	Parsa	Bronze	7	31	122455.00	17493.57
C00760	Indali	Issac	Silver	12	59	224925.00	18743.75
C00761	Yashvi	Sura	Bronze	8	36	121602.50	15200.31
C00762	Bhavini	Sheth	Bronze	4	28	101427.50	25356.88
C00763	Nidhi	Bora	Bronze	6	35	99450.00	16575.00
C00764	Dipta	Nadig	Bronze	18	96	268580.00	14921.11
C00765	Sai	Patil	Silver	15	65	176480.00	11765.33
C00766	Arin	Dass	Bronze	10	56	198935.00	19893.50
C00767	Ojas	Ranganathan	Gold	15	72	268720.00	17914.67
C00768	Chatura	Bal	Silver	10	33	110272.50	11027.25
C00769	Hemang	Lala	Bronze	7	34	128875.00	18410.71
C00770	Veer	Kota	Silver	10	44	130572.50	13057.25
C00771	Onkar	Balakrishnan	Gold	14	70	206022.50	14715.89
C00772	Unni	Zachariah	Bronze	9	45	142872.50	15874.72
C00773	Tanmayi	Saran	Bronze	13	73	254215.00	19555.00
C00774	Gaurav	Sathe	Platinum	7	24	88347.50	12621.07
C00775	Chavvi	Anne	Silver	9	52	185997.50	20666.39
C00776	Bhavini	Singh	Bronze	13	67	213055.00	16388.85
C00777	Aditya	Sani	Silver	10	50	173020.00	17302.00
C00778	Ranbir	Sabharwal	Bronze	11	64	224592.50	20417.50
C00779	Madhavi	Radhakrishnan	Bronze	10	50	158900.00	15890.00
C00780	Wriddhish	Varughese	Silver	12	60	169702.50	14141.88
C00781	Raghav	Biswas	Silver	14	68	228587.50	16327.68
C00782	Tamanna	Sethi	Silver	7	30	80277.50	11468.21
C00783	Max	Bawa	Bronze	8	46	165232.50	20654.06
C00784	Amruta	Dass	Gold	9	58	255585.00	28398.33
C00785	Matthew	Aurora	Gold	8	41	141625.00	17703.13
C00786	Devika	Tara	Bronze	18	85	279895.00	15549.72
C00787	Madhav	Bhalla	Bronze	11	71	271652.50	24695.68
C00788	Pratyush	Handa	Bronze	12	65	183490.00	15290.83
C00789	Yuvraj	Rajan	Bronze	13	69	245565.00	18889.62
C00790	Rushil	Sharma	Bronze	8	38	121007.50	15125.94
C00791	Lopa	Muni	Silver	18	101	242825.00	13490.28
C00792	Jason	Kulkarni	Silver	6	25	87737.50	14622.92
C00793	Charles	Kamdar	Bronze	11	52	165365.00	15033.18
C00794	Alexander	Ganesh	Silver	14	60	161680.00	11548.57
C00795	Brijesh	Soman	Bronze	6	30	100967.50	16827.92
C00796	Nakul	Tata	Gold	4	23	95987.50	23996.88
C00797	Ishani	Dube	Silver	9	41	135225.00	15025.00
C00798	Edhitha	Palan	Silver	8	27	92855.00	11606.88
C00799	Krishna	Parmar	Bronze	1	10	30262.50	30262.50
C00800	Raksha	Menon	Silver	8	40	149575.00	18696.88
C00801	Ijaya	Naik	Silver	8	40	148550.00	18568.75
C00802	Naveen	Biswas	Silver	6	33	136272.50	22712.08
C00803	Jeevika	Setty	Bronze	16	89	303072.50	18942.03
C00804	Qasim	Bahl	Silver	11	58	156577.50	14234.32
C00805	Lila	Gupta	Gold	18	89	265580.00	14754.44
C00806	Ekantika	Rout	Bronze	6	24	69932.50	11655.42
C00807	Ekalinga	Bassi	Silver	11	49	205755.00	18705.00
C00808	Hredhaan	Sunder	Bronze	10	37	117727.50	11772.75
C00809	Lipika	Suri	Silver	10	47	144400.00	14440.00
C00810	Ekavir	Arya	Bronze	11	47	164092.50	14917.50
C00811	Darsh	Patel	Bronze	10	57	188785.00	18878.50
C00812	Dalbir	Lata	Silver	11	56	153475.00	13952.27
C00813	Tarak	Venkataraman	Silver	11	69	216980.00	19725.45
C00814	Lekha	Gupta	Gold	10	64	214580.00	21458.00
C00815	Ojasvi	Cherian	Bronze	10	53	165452.50	16545.25
C00816	Pranit	Ratti	Bronze	9	39	117065.00	13007.22
C00817	Indira	Murty	Silver	12	69	239887.50	19990.63
C00818	Ekiya	Khosla	Bronze	9	39	156525.00	17391.67
C00819	Sneha	Sem	Silver	10	46	133552.50	13355.25
C00820	Bhavani	Babu	Silver	16	79	223245.00	13952.81
C00821	Tristan	Kala	Bronze	15	95	296385.00	19759.00
C00822	Mohammed	Chandra	Bronze	9	42	163897.50	18210.83
C00823	Lakshit	Lanka	Gold	9	29	74220.00	8246.67
C00824	George	Ratta	Silver	6	34	109915.00	18319.17
C00825	Oscar	Sura	Silver	12	62	174495.00	14541.25
C00826	Lakshmi	Brar	Bronze	8	31	96935.00	12116.88
C00827	Omaja	Dara	Bronze	7	34	149290.00	21327.14
C00828	Dalaja	Viswanathan	Bronze	14	70	231700.00	16550.00
C00829	Yadavi	Kant	Gold	9	44	133200.00	14800.00
C00830	Yamini	Chana	Bronze	12	61	217152.50	18096.04
C00831	Manbir	Deo	Silver	11	61	239360.00	21760.00
C00832	Chandran	Rastogi	Silver	11	46	166322.50	15120.23
C00833	Kalpit	Deshmukh	Bronze	9	60	151455.00	16828.33
C00834	Rohan	Viswanathan	Bronze	10	54	199030.00	19903.00
C00835	Qushi	Naik	Gold	10	53	164930.00	16493.00
C00836	Jasmit	Pall	Bronze	9	48	170950.00	18994.44
C00837	Arjun	Mody	Bronze	13	76	278875.00	21451.92
C00838	Madhav	Sastry	Silver	11	50	168537.50	15321.59
C00839	Kashvi	Dugal	Silver	9	41	115007.50	12778.61
C00840	Manbir	Mani	Silver	10	47	133890.00	13389.00
C00841	Shivani	Sinha	Silver	14	72	178172.50	12726.61
C00842	Siddharth	Jani	Bronze	9	48	141187.50	15687.50
C00843	Andrew	Puri	Gold	11	67	198625.00	18056.82
C00844	Bhanumati	Iyer	Bronze	15	77	226467.50	15097.83
C00845	Lipika	Madan	Silver	13	66	181715.00	13978.08
C00846	Libni	Kashyap	Bronze	10	55	199542.50	19954.25
C00847	Diya	Sundaram	Bronze	12	51	156987.50	13082.29
C00848	Tanvi	Bains	Silver	11	38	121857.50	11077.95
C00849	Vrishti	Ramaswamy	Bronze	15	55	178587.50	11905.83
C00850	Indira	Pant	Silver	8	38	93162.50	11645.31
C00851	Aarini	Ram	Bronze	9	52	161210.00	17912.22
C00852	Harita	Ramaswamy	Silver	11	55	184357.50	16759.77
C00853	Utkarsh	Sahni	Bronze	13	71	208915.00	16070.38
C00854	Forum	Sen	Silver	7	47	135695.00	19385.00
